(title "Axial Velocity")
(labels "Position" "Axial Velocity")

((xy/key/label "xd-10")
0	16.6046
0.00143467	16.6025
0.00279221	16.5966
0.00407676	16.5868
0.00529224	16.5729
0.00644237	16.5545
0.00753065	16.5308
0.00856043	16.5011
0.00953484	16.4643
0.0104569	16.4193
0.0113293	16.3651
0.0121548	16.3005
0.012936	16.2248
0.0136751	16.1378
0.0143745	16.0396
0.0150363	15.9308
0.0156625	15.8126
0.0230343	12.7654
0.0232305	12.573
0.0234161	12.3646
0.0235918	12.1371
0.023758	11.8858
0.0239153	11.604
0.0240641	11.2822
0.0242049	10.9058
0.0243382	10.4522
0.0244642	9.8825
0.0245836	9.12491
0.0246965	8.03174
0.0248033	6.2516
0.0249044	3.45857
0.025	0
0.0230343	12.7654
0.0228269	12.9435
0.0226078	13.11
0.0223762	13.2698
0.0221315	13.4273
0.0218728	13.5841
0.0215995	13.7405
0.0213106	13.8966
0.0210054	14.0523
0.0206827	14.2077
0.0203418	14.3627
0.0199814	14.5171
0.0196006	14.6708
0.0191982	14.8234
0.0187729	14.9747
0.0183234	15.124
0.0178483	15.2707
0.0173463	15.414
0.0168158	15.5529
0.0162551	15.6862
0.0156625	15.8126
)

((xy/key/label "xd-20")
0.025	0
0.0249044	3.38184
0.0248033	6.12876
0.0246965	7.89126
0.0245836	8.97621
0.0244643	9.72826
0.0243382	10.2937
0.0242049	10.744
0.0240641	11.1176
0.0239153	11.4372
0.023758	11.7172
0.0235918	11.9672
0.0234161	12.1939
0.0232305	12.4019
0.0230343	12.5942
0.0228269	12.7726
0.0226078	12.9398
0.0223762	13.1007
0.0221315	13.2588
0.0218728	13.4152
0.0215995	13.5703
0.0213106	13.7242
0.0210054	13.8772
0.0206827	14.0294
0	17.4202
0.00143467	17.4081
0.00279221	17.3741
0.00407676	17.3203
0.00529224	17.2488
0.00644237	17.1615
0.00753065	17.0603
0.00856043	16.9475
0.00953484	16.8252
0.0104569	16.6954
0.0113293	16.5596
0.0121548	16.4194
0.012936	16.2759
0.0136751	16.13
0.0143745	15.9825
0.0150363	15.8338
0.0156625	15.6844
0.0162551	15.5345
0.0168158	15.3844
0.0173463	15.2342
0.0178483	15.084
0.0183234	14.9337
0.0187729	14.7835
0.0191982	14.6331
0.0196006	14.4827
0.0199814	14.332
0.0203418	14.1809
0.0206827	14.0294
)

((xy/key/label "xd-30")
0.025	0
0.0249044	3.41043
0.0248033	6.17472
0.0246965	7.94387
0.0245836	9.03186
0.0244643	9.78595
0.0243382	10.353
0.0242049	10.8045
0.0240641	11.1792
0.0239153	11.4998
0.023758	11.7807
0.0235918	12.0316
0.0234161	12.259
0.0232305	12.4677
0.0230343	12.6607
0.0228269	12.8396
0.0226078	13.0074
0.0223762	13.1688
0.0221315	13.3271
0.0218728	13.4832
0.0215995	13.6374
0.0213106	13.7898
0.0210054	13.9408
0.0206827	14.0903
0.0203418	14.2386
0.0199814	14.3858
0	17.3198
0.00143467	17.3067
0.00279221	17.2701
0.00407676	17.2135
0.00529224	17.1402
0.00644237	17.053
0.00753065	16.9543
0.0156625	15.6738
0.0150363	15.8129
0.0162551	15.5337
0.0168158	15.3928
0.0173463	15.2511
0.0178483	15.1088
0.0183234	14.9657
0.0187729	14.8219
0.0191982	14.6774
0.0196006	14.5321
0.0199814	14.3858
0.00753065	16.9543
0.00856043	16.8464
0.00953484	16.7311
0.0104569	16.6098
0.0113293	16.4839
0.0121548	16.3544
0.012936	16.222
0.0136751	16.0873
0.0143745	15.9508
0.0150363	15.8129
)

((xy/key/label "xd-40")
0.0230343	12.6981
0.0232305	12.5051
0.0234161	12.2961
0.0235918	12.0684
0.023758	11.8172
0.0239153	11.5359
0.0240641	11.2148
0.0242049	10.8395
0.0243382	10.3872
0.0244642	9.81929
0.0245836	9.06402
0.0246965	7.97427
0.0248033	6.20131
0.0249044	3.42702
0.025	0
0	17.1793
0.00143467	17.1683
0.00279221	17.1375
0.00407676	17.0896
0.00529224	17.0272
0.00644237	16.9523
0.00753065	16.8667
0.00856043	16.772
0.00953484	16.6695
0.0104569	16.5606
0.0113293	16.4462
0.0121548	16.3272
0.012936	16.2043
0.0136751	16.0782
0.0143745	15.9493
0.0150363	15.818
0.0156625	15.6847
0.0162551	15.5497
0.0230343	12.6981
0.0228269	12.8771
0.0226078	13.045
0.0223762	13.2064
0.0221315	13.3647
0.0218728	13.5208
0.0215995	13.675
0.0213106	13.8273
0.0210054	13.978
0.0206827	14.1272
0.0203418	14.275
0.0199814	14.4214
0.0196006	14.5666
0.0191982	14.7107
0.0187729	14.8535
0.0183234	14.9952
0.0178483	15.1358
0.0173463	15.2751
0.0168158	15.4131
0.0162551	15.5497
)

((xy/key/label "xd-50")
0.025	0
0.0249044	3.42698
0.0248033	6.20123
0.0246965	7.97418
0.0245836	9.06392
0.0244643	9.81919
0.0243382	10.3871
0.0242049	10.8394
0.0240641	11.2147
0.0239153	11.5358
0.023758	11.8171
0.0235918	12.0683
0.0234161	12.296
0.0232305	12.5049
0.0230343	12.6979
0.0228269	12.8769
0.0226078	13.0447
0.0223762	13.2061
0.0221315	13.3644
0.0218728	13.5206
0.0215995	13.6749
0.0213106	13.8275
0.0210054	13.9784
0.0206827	14.1279
0.0203418	14.276
0.0199814	14.4228
0.0196006	14.5684
0	17.1628
0.00143467	17.1522
0.00279221	17.1226
0.00407676	17.0764
0.00529224	17.016
0.00644237	16.9433
0.00753065	16.8599
0.00856043	16.7673
0.00953484	16.6669
0.0104569	16.5596
0.0113293	16.4467
0.0121548	16.3289
0.012936	16.2069
0.0136751	16.0815
0.0143745	15.953
0.0150363	15.822
0.0156625	15.6888
0.0162551	15.5538
0.0168158	15.417
0.0173463	15.2787
0.0178483	15.1391
0.0183234	14.9982
0.0187729	14.8561
0.0191982	14.7128
0.0196006	14.5684
)

((xy/key/label "xd-60")
0	17.172
0.00143467	17.1614
0.00279221	17.1315
0.00407676	17.085
0.00529224	17.0241
0.00644237	16.9508
0.00753065	16.8668
0.00856043	16.7734
0.00953484	16.6722
0.0104569	16.5642
0.0113293	16.4504
0.0121548	16.3318
0.012936	16.2091
0.0136751	16.0829
0.0143745	15.9538
0.0150363	15.8222
0.0156625	15.6884
0.0162551	15.5528
0.0168158	15.4156
0.0173463	15.2769
0.0178483	15.1369
0.0183234	14.9956
0.0187729	14.8532
0.0191982	14.7097
0.0196006	14.5651
0.0199814	14.4193
0.0203418	14.2723
0.0206827	14.1241
0.025	0
0.0249044	3.42506
0.0248033	6.19824
0.0246965	7.97079
0.0245836	9.06036
0.0244643	9.81551
0.0243382	10.3834
0.0242049	10.8356
0.0240641	11.2108
0.0239153	11.5318
0.023758	11.8131
0.0235918	12.0643
0.0234161	12.2919
0.0232305	12.5008
0.0230343	12.6938
0.0228269	12.8728
0.0226078	13.0406
0.0223762	13.202
0.0221315	13.3603
0.0218728	13.5165
0.0215995	13.6709
0.0213106	13.8235
0.0210054	13.9745
0.0206827	14.1241
)
